NAME,SYMBOL,SLUG,N MARKET PAIRS,DATE ADDED,TAGS,MAX SUPPLY,CIRC SUPPLY,TOTAL SUPPLY,CMC RANK,LAST UPDATED,EXCH CUR,PRICE,VOLUME 24h,% CHANGE 1h,% CHANGE 24h,% CHANGE 7d,% CHANGE 30d,% CHANGE 60d,% CHANGE 90d,MARKET CAP
UnoSwap,UNOS,unoswap,2,2020-11-21T00:00:00.000Z,,210000,0,0,4843,2021-05-11T12:52:07.000Z,GBP,0.649870582,1.00E-08,-0.36039088,-2.8491038,2.11614325,10.18864964,-4.79035039,-10.44711586,0
BSC FARM,BSC,bsc-farm,3,2020-11-23T00:00:00.000Z,,1502258,0,0,4844,2021-05-11T12:52:07.000Z,GBP,0.006125992,1.00E-08,-0.04197351,-5.09693022,-5.21506967,-99.55138932,100.7841243,-99.69811066,0
KP2R.Network,KP2R,kp2r-network,2,2020-11-23T00:00:00.000Z,,0,0,0,4845,2021-05-11T12:52:07.000Z,GBP,0.926028323,1.00E-08,-0.94397266,-4.54300442,11.32303259,106.963439,156.4888342,-43.28994215,0
Lock3r Network,LK3R,lk3r,1,2020-11-24T00:00:00.000Z,,200000,0,0,4846,2021-05-11T12:52:07.000Z,GBP,4.374874566,1.00E-08,-0.87672608,-7.0563274,11.77351986,84.32114132,117.8339538,117.125125,0
Wrapped ZEC,WZEC,wrapped-zec,1,2020-11-24T00:00:00.000Z,wrapped-tokens,10438900,0,9082,4847,2021-05-11T12:52:07.000Z,GBP,199.4829744,1.00E-08,-0.10810815,-0.48539286,13.79613759,113.3436352,113.4178263,221.1325747,0
HoldToWin,7ADD,holdtowin,1,2020-11-25T00:00:00.000Z,,0,0,0,4848,2021-05-11T12:52:07.000Z,GBP,1.581984022,1.00E-08,-0.87672608,-7.0563274,11.25862234,83.29375107,121.2830308,103.7350704,0
Prophet,PROPHET,prophet,1,2020-11-25T00:00:00.000Z,,,0,0,4849,2021-05-11T12:52:07.000Z,GBP,0.114709218,1.00E-08,-0.87672608,-7.0563274,11.97102965,72.18454895,25.97793872,-36.42874923,0
LeLeFoodChain,LELE,lelefoodchain,1,2020-11-25T00:00:00.000Z,ethereum,999999998,0,0,4850,2021-05-11T12:52:07.000Z,GBP,0.120162596,1.00E-08,-1.5319633,-5.98078325,49.51707091,165.1322759,203.6497064,1280.270585,0
Yearn Loans Finance,YLFI,yearn-loans-finance,2,2020-11-26T00:00:00.000Z,ethereum,3845,0,0,4851,2021-05-11T12:52:07.000Z,GBP,12.88567129,1.00E-08,-0.08437517,-0.45024109,-2.37414782,52.00684641,45.17814569,81.72300692,0
AllWin DeFi,ALLWIN,allwin-defi,2,2020-11-28T00:00:00.000Z,,100000000,0,0,4852,2021-05-11T12:52:08.000Z,GBP,0.213353433,1.00E-08,-0.12781686,-0.84249877,-1.68151581,0.1960287,-22.74952922,-21.70644258,0
Bitpumps Token,BPT,bitpumps-token,2,2020-11-28T00:00:00.000Z,,90000000,0,0,4853,2021-05-11T12:52:08.000Z,GBP,0.217645331,1.00E-08,-1.06137064,-4.54020817,11.30268931,84.26868263,24624.7201,13877.41043,0
STVKE,STV,stvke-network,1,2020-11-29T00:00:00.000Z,ethereum,20000000,0,0,4854,2021-05-11T12:52:07.000Z,GBP,0.014693137,1.00E-08,-0.87672608,-7.0563274,11.77351986,89.18893484,123.0537318,127.8458755,0
Bullswap Exchange,BVL,bullswap-exchange,1,2020-11-30T00:00:00.000Z,,100000000,0,0,4855,2021-05-11T12:52:08.000Z,GBP,0.006014875,1.00E-08,-1.06250406,-4.54479788,11.32094103,89.74558019,192.5630061,114.133663,0
Narwhalswap,NAR,narwhalswap,2,2020-12-01T00:00:00.000Z,binance-smart-chain,21000000,0,0,4856,2021-05-11T12:52:08.000Z,GBP,0.431458255,1.00E-08,0.15599465,57.7926544,45.58421509,50.88020169,60.40604156,,0
PiSwap Token,PIS,piswap-token,1,2020-12-01T00:00:00.000Z,,10000000,0,0,4857,2021-05-11T12:52:08.000Z,GBP,0.045690253,1.00E-08,-0.08437517,-0.45024109,-2.37414782,-47.89431444,-63.08816717,-84.39907215,0
"Money of Tomorrow, Today",MTTCOIN,money-of-tomorrow-today,2,2020-12-01T00:00:00.000Z,,2073240,0,0,4858,2021-05-11T12:52:08.000Z,GBP,36.55002566,1.00E-08,-0.37009294,-3.94018089,-3.62630189,-28.0578981,-41.63432644,124.6409767,0
PoolStake,PSK,poolstake,2,2020-12-03T00:00:00.000Z,,10000000,0,10000000,4859,2021-05-11T12:51:09.000Z,GBP,0.309516816,1.00E-08,-1.04969031,-25.55951615,-12.41687037,45.23844111,122.5841436,125.9373972,0
Greenheart Punt,PUNT,greenheart-punt,1,2020-12-03T00:00:00.000Z,,1000000000,0,0,4860,2021-05-11T12:52:05.000Z,GBP,0.07905992,1.00E-08,-0.08332472,-0.45024109,-2.37937866,0.05759924,0.02722281,-21.6831557,0
YearnAgnostic Finance,YFIAG,yearnagnostic-finance,2,2020-12-04T00:00:00.000Z,,730000,0,0,4861,2021-05-11T12:51:09.000Z,GBP,0.977695028,1.00E-08,-0.08482465,-0.44497332,-2.37981781,-22.32102682,-26.26926044,-41.73200921,0
YFIDapp,YFID,yfidapp,2,2020-12-07T00:00:00.000Z,,100000,0,0,4862,2021-05-11T12:51:09.000Z,GBP,1.247465475,1.00E-08,-1.05739342,-62.21491974,11.71458955,74.69618368,219.2883092,-58.93038285,0
WAV3,WAV3,wav3,1,2020-12-08T00:00:00.000Z,,,0,0,4863,2021-05-11T12:51:09.000Z,GBP,10.83884543,1.00E-08,-1.05739342,-5.57966369,11.71458955,85.33542101,124.5221093,125.8355064,0
Groovy Finance,GVY,groovy-finance,1,2020-12-08T00:00:00.000Z,,,0,0,4864,2021-05-11T12:51:08.000Z,GBP,2.876389168,1.00E-08,-1.05739342,-5.57966369,2.6881115,34.31996054,-13.79074782,56.74564318,0
Elynet,ELYX,elynet,2,2020-12-09T00:00:00.000Z,,2000000000,0,0,4865,2021-05-11T12:51:09.000Z,GBP,0.01987197,1.00E-08,-0.10165946,-0.76876413,-3.79000947,-10.87987579,23.67205827,-50.66541851,0
Grain,GRAIN,grain-token,2,2020-12-10T00:00:00.000Z,yield-farming,,0,30438463,4866,2021-05-11T12:51:09.000Z,GBP,0.118958058,1.00E-08,-1.05739342,344.4977242,402.6195291,270.8869979,150.9637934,42.96311754,0
Interfinex,IFEX,interfinex,1,2020-12-10T00:00:00.000Z,,2100000000,0,0,4867,2021-05-11T12:51:09.000Z,GBP,0.000175592,1.00E-08,-0.08482465,-0.44497332,-2.37981781,-15.69501979,4.72281389,49.58276069,0
ARVO,ARVO,arvo,1,2020-12-11T00:00:00.000Z,,5625,0,0,4868,2021-05-11T12:51:09.000Z,GBP,5.208201164,1.00E-08,-1.05739342,-5.57966369,11.71458955,85.26314228,124.5221093,129.6017799,0
502 Bad Gateway Token,Z502,z502-bad-gateway-token,2,2020-12-11T00:00:00.000Z,,50200000000,0,0,4869,2021-05-11T12:51:09.000Z,GBP,0.000363602,1.00E-08,-0.13736001,-1.16207762,-1.77497634,0.34695613,2820.346772,5590.970054,0
MEME CASH,MCH,meme-cash,1,2020-12-11T00:00:00.000Z,,28000,0,0,4870,2021-05-11T12:51:09.000Z,GBP,13.10814598,1.00E-08,-1.05739342,-5.57966369,11.71458955,263.5902278,75.46647356,551.856875,0
Venus XRP,vXRP,venus-xrp,1,2020-12-12T00:00:00.000Z,,,0,0,4871,2021-05-11T12:51:10.000Z,GBP,0.019995991,1.00E-08,-1.67359169,-9.96941879,-5.57573724,4.09768076,214.6367131,194.5638622,0
AC Index,ACX,ac-index,1,2020-12-13T00:00:00.000Z,,,0,0,4872,2021-05-11T12:52:06.000Z,GBP,0.868778379,1.00E-08,-0.87672608,-7.0563274,11.89039479,49.65710418,40.6292061,93.43483598,0
VELO Token,VLO,velo-token,1,2020-12-14T00:00:00.000Z,rebase,,0,0,4873,2021-05-11T12:51:09.000Z,GBP,0.001623352,1.00E-08,-1.05739342,-5.57966369,11.71458955,85.26314228,164.3491776,-27.94217176,0
yplutus,YPLT,yplutus,2,2020-12-14T00:00:00.000Z,yield-farming,,0,8988242,4874,2021-05-11T12:51:10.000Z,GBP,0.009115912,1.00E-08,-0.08482465,-0.44497332,-2.37981781,99.93308652,287.0586258,153.8850833,0
Honey,HNY,honey-token,25,2021-02-04T00:00:00.000Z,"decentralized-exchange,amm,governance",,0,28155.784,4875,2021-05-11T12:51:09.000Z,GBP,618.3609055,1.00E-08,-1.0043694,-4.76372524,-20.9598648,9.43463717,-30.69440616,65.03913879,0
Blaze DeFi,BNFI,blaze-defi,1,2020-12-14T00:00:00.000Z,,100000,0,0,4876,2021-05-11T12:52:06.000Z,GBP,0.45691355,1.00E-08,-0.87672608,-7.0563274,11.89039479,39.31668371,81.41372828,72.85027048,0
Trinity Protocol,TRI,trinity-protocol,1,2020-12-15T00:00:00.000Z,,,0,0,4877,2021-05-11T12:51:10.000Z,GBP,0.015500513,1.00E-08,-1.05739342,-5.57966369,-2.83329187,54.85769127,98.73427559,-67.29837888,0
Predictz,PRDZ,predictz,1,2020-12-15T00:00:00.000Z,,,0,30000,4878,2021-05-11T12:51:09.000Z,GBP,8.636143527,1.00E-08,-1.05739342,-5.57966369,11.71458955,-65.50030151,-63.02707145,-73.23656721,0
Natural Farm Union Protocol,NFUP,natural-farm-union-protocol,1,2020-12-15T00:00:00.000Z,,1000000000,0,0,4879,2021-05-11T12:51:09.000Z,GBP,0.025321731,1.00E-08,-2.18402319,-10.02283888,-28.00372637,-42.84080078,5.60290135,0.69018951,0
PIRANHAS,$PIR,piranhas,1,2020-12-15T00:00:00.000Z,,150000,0,0,4880,2021-05-11T12:51:09.000Z,GBP,2.321042784,1.00E-08,-1.05739342,-5.57966369,6.89528563,32.12346712,33.8214338,18.51017128,0
WallStreet.Finance,WSF,wallstreet-finance,1,2020-12-17T00:00:00.000Z,,10769,0,10769,4881,2021-05-11T12:51:10.000Z,GBP,47.52950391,1.00E-08,-1.03247129,-5.57966369,11.71458955,50.18384637,-36.93946631,-62.79936067,0
Reflector.Finance,RFCTR,reflector-finance,1,2020-12-17T00:00:00.000Z,,,0,12000000,4882,2021-05-11T12:51:10.000Z,GBP,0.013953764,1.00E-08,-1.05739342,-5.57966369,11.73949251,65.26583919,73.43924428,-47.29925013,0
Refract,RFR,refract,1,2020-12-17T00:00:00.000Z,,,0,916,4883,2021-05-11T12:51:09.000Z,GBP,670.7570631,1.00E-08,-1.05739342,-5.57966369,11.71458955,83.91719954,120.352932,123.2048808,0
Golden Ratio Per Liquidity,GRPL,goldenratioperliquidity,1,2020-12-20T00:00:00.000Z,rebase,,0,9655235,4884,2021-05-11T12:51:10.000Z,GBP,3.301165058,1.00E-08,-1.05739342,-0.99276737,7.36744992,32.5434645,118.8747161,65.04940633,0
Basis Dollar,BSD,basis-dollar,2,2021-01-12T00:00:00.000Z,"yield-farming,seigniorage",500001,0,500001,4885,2021-05-11T12:51:13.000Z,GBP,0.060138695,1.00E-08,-0.30870316,-3.56308679,-3.45414721,-14.85535053,5.17761479,-23.42172102,0
3XT TOKEN,3XT,3xt-token,1,2020-12-23T00:00:00.000Z,,1000,0,0,4886,2021-05-11T12:51:14.000Z,GBP,378.7699287,1.00E-08,-1.03247129,-5.57966369,11.71458955,85.26314228,122.376566,172.8297106,0
CryptoBank,CBANK,cryptobank,1,2020-12-24T00:00:00.000Z,,10000000000,0,0,4887,2021-05-11T12:51:15.000Z,GBP,0.490647998,1.00E-08,-2.0263926,-9.54196378,-24.65682207,-70.28528218,-75.2836546,-74.07497535,0
Diffract Finance,DFR,diffract-finance,1,2020-12-24T00:00:00.000Z,,830000,0,0,4888,2021-05-11T12:51:10.000Z,GBP,0.135051473,1.00E-08,-1.05739342,-5.57966369,11.71458955,83.76461978,118.5823784,121.3351193,0
Supreme Finance,HYPE,hype,1,2020-12-29T00:00:00.000Z,,,0,50000000,4889,2021-05-11T12:51:10.000Z,GBP,1.161755023,1.00E-08,0.34252854,2.01922929,-25.34499747,-38.05341073,-71.437332,-70.37343366,0
MITH Cash,MIC,mith-cash,3,2020-12-30T00:00:00.000Z,,,0,0,4890,2021-05-11T12:51:16.000Z,GBP,0.061762739,1.00E-08,-0.08702497,-0.44832086,-3.17795491,-18.76983913,-36.49297201,-83.10794158,0
LinkBased,LBD,linkbased,2,2020-12-30T00:00:00.000Z,,,0,813923,4891,2021-05-11T12:51:10.000Z,GBP,2.373026383,1.00E-08,-0.08482465,-0.44497332,-29.33551433,2.00927239,4.9876683,26.51198589,0
Zipmex,ZMT,zipmex,6,2020-12-30T00:00:00.000Z,centralized-exchange,200000000,0,200000000,4892,2021-05-11T12:51:17.000Z,GBP,2.446535654,1.00E-08,-0.38197191,-4.21421716,-4.93931263,3.32048508,145.9491074,799.9896399,0
Basiscoin Cash,BCC,basiscoin,1,2020-12-31T00:00:00.000Z,,,0,60001,4893,2021-05-11T12:51:10.000Z,GBP,0.045907804,1.00E-08,-0.05726487,-0.42805221,-2.41203791,-0.01639182,113.4325339,18.92089418,0
Basiscoin Share,BCS,basiscoin-share,2,2020-12-31T00:00:00.000Z,,,0,1000001,4894,2021-05-11T12:51:18.000Z,GBP,0.106515213,1.00E-08,-0.08435492,-0.44468488,-2.3803673,0.0560995,0.02521947,-2.13534014,0
Space Dollar,SPAD,space-dollar,2,2021-01-01T00:00:00.000Z,,0,0,0,4895,2021-05-11T12:51:17.000Z,GBP,0.041541483,1.00E-08,-0.13291533,-0.46211173,-2.40705817,-0.06047462,3172.636316,6106.966403,0
Havens Nook,HXN,havens-nook,1,2021-04-19T00:00:00.000Z,,100000000,0,100000000,4896,2021-05-11T12:51:19.000Z,GBP,0.019084562,1.00E-08,-0.08482465,-0.44497332,-0.16117731,,,,0
Trism,TRISM,trism,2,2021-01-05T00:00:00.000Z,collectibles-nfts,1000000,0,0,4897,2021-05-11T12:52:07.000Z,GBP,0.315706562,1.00E-08,-0.87672608,-0.25054098,-4.09801718,4.65913832,108.7148821,515.2481548,0
Zero Collateral Dai,ZAI,zero-collateral-dai,1,2021-01-06T00:00:00.000Z,seigniorage,,0,37460563,4898,2021-05-11T12:52:02.000Z,GBP,0.000981088,1.00E-08,-0.0478666,-0.45685935,-2.37777912,-24.15984076,-17.68193698,-28.83715965,0
Delphi Chain Link,DCL,delphi-chain-link,2,2021-01-07T00:00:00.000Z,"platform,defi,payments,staking",990000000,0,990000000,4899,2021-05-11T12:52:02.000Z,GBP,0.008386444,1.00E-08,-0.61109384,40.90882333,21.53164267,4.52617826,12.33203831,30.51456901,0
Earn Defi Coin,EDC,earn-defi,1,2021-01-08T00:00:00.000Z,,,0,0,4900,2021-05-11T12:52:02.000Z,GBP,8.173890626,1.00E-08,-0.08482465,-39.92059574,-26.78426563,14.37379342,-30.21870006,-46.48201685,0
Venus Filecoin,vFIL,venus-filecoin,1,2021-01-08T00:00:00.000Z,,,0,0,4901,2021-05-11T12:52:02.000Z,GBP,1.951263481,1.00E-08,-0.74766882,-5.28230126,-13.46556154,-22.66985668,214.7797156,261.2686496,0
CheeseSwap,CHS,cheeseswap,5,2021-01-08T00:00:00.000Z,"yield-farming,binance-chain,binance-smart-chain",2492194,0,2492194,4902,2021-05-11T12:52:02.000Z,GBP,0.229289913,1.00E-08,-0.06413234,-0.78107094,-2.32501212,-70.52770654,-24.4794479,-11.99260317,0
Vaultz,VAULTZ,vaultz,1,2021-01-08T00:00:00.000Z,,,0,7777,4903,2021-05-11T12:52:02.000Z,GBP,10.11184798,1.00E-08,-0.87672608,-7.0563274,11.89039479,38.88360335,128.7652637,138.8709342,0
Tronx Coin,TRONX,tronx-coin,1,2021-01-09T00:00:00.000Z,,1000000000,0,0,4904,2021-05-11T12:52:03.000Z,GBP,0.019540251,1.00E-08,-0.44362048,-4.79901065,380.2833115,362.7335083,-38.83825136,-40.84661296,0
Fission Cash,FCX,fission-cash,1,2021-01-09T00:00:00.000Z,,54000,0,0,4905,2021-05-11T12:52:03.000Z,GBP,3.653438948,1.00E-08,-0.87672608,-7.0563274,11.41364603,81.40849978,115.1145127,109.4300128,0
Xdef Finance,XDEF2,xdef-finance,1,2021-01-11T00:00:00.000Z,rebase,,0,17000000,4906,2021-05-11T12:52:02.000Z,GBP,0.326718871,1.00E-08,-0.87672608,-7.0563274,10.99429071,-31.37594136,-5.60277307,-7.24631898,0
Daiquilibrium,DAIQ,daiquilibrium,1,2021-01-12T00:00:00.000Z,yield-farming,,0,0,4907,2021-05-11T12:52:02.000Z,GBP,0.031227078,1.00E-08,-0.0478666,-0.45685935,-2.37777912,-44.5341223,-60.41683787,-88.23889921,0
Basis Dollar Share,BSDS,basis-dollar-share,2,2021-01-12T00:00:00.000Z,"yield-farming,seigniorage",812687,0,812687,4908,2021-05-11T12:52:03.000Z,GBP,0.346473823,1.00E-08,-0.09273953,-0.55563569,-2.41464911,2.30268068,-58.10383266,-86.0068621,0
Dynamic Supply Tracker,DSTR,dynamic-supply-tracker,1,2021-01-12T00:00:00.000Z,,250001,0,250001,4909,2021-05-11T12:52:03.000Z,GBP,4.490562661,1.00E-08,-0.0478666,-0.45685935,-2.37777912,-0.00349402,-0.06735262,-0.07208248,0
Dynamic Supply,DST,dynamic-supply,1,2021-01-12T00:00:00.000Z,,281024,0,281024,4910,2021-05-11T12:52:03.000Z,GBP,0.477256236,1.00E-08,-0.05726487,-0.45377753,-2.37475677,-0.00039816,-0.06425874,-0.06898875,0
PayYoda,YOT,payyoda,1,2021-01-12T00:00:00.000Z,sports,173000000,0,0,4911,2021-05-11T12:52:03.000Z,GBP,0.056335052,1.00E-08,-0.08332472,-0.45024109,-2.37937866,-0.31761676,2.33841745,18.44301971,0
PegsUSD,PUSD,pegs-usd,2,2021-01-15T00:00:00.000Z,,,0,0,4912,2021-05-11T12:52:03.000Z,GBP,0.135861483,1.00E-08,-0.11147887,-0.47656125,-2.40059899,-0.05052365,-0.01694245,-16.79942505,0
PegsShares,PEGS,pegsshares,2,2021-01-15T00:00:00.000Z,,,0,0,4913,2021-05-11T12:52:03.000Z,GBP,0.034810655,1.00E-08,-0.10399823,-0.44355092,-2.37737615,-0.02308519,0.00435115,-23.97113494,0
Basis Gold,BAG,bag,3,2021-01-18T00:00:00.000Z,,10190862,0,0,4914,2021-05-11T12:52:03.000Z,GBP,0.389466264,1.00E-08,-0.08332434,-0.45024054,61.83040691,-9.25203495,-20.50435274,-44.80817822,0
Yearn Shark Finance,YSKF,yearn-shark-finance,2,2021-01-18T00:00:00.000Z,,15000,0,0,4915,2021-05-11T12:52:03.000Z,GBP,6.461428623,1.00E-08,-0.87672608,-7.0563274,11.89039479,85.55469089,449.0127594,-23.14368149,0
stakedXEM,STXEM,stakedxem,1,2021-01-18T00:00:00.000Z,,8999999999,0,0,4916,2021-05-11T12:52:03.000Z,GBP,0.318539061,1.00E-08,-0.87672608,-7.0563274,10.18223849,5.94840556,16.5995914,34.42744564,0
zzz.finance v2,ZZZV2,zzz-finance-v2,1,2021-01-20T00:00:00.000Z,,19999,0,19999.9999,4917,2021-05-11T12:52:03.000Z,GBP,3.424881983,1.00E-08,-0.87672608,-7.0563274,11.77351986,86.57030461,33.96826258,-64.87530611,0
QFinance,QFI,qfinance,1,2021-01-21T00:00:00.000Z,,1000000,0,1000000,4918,2021-05-11T12:52:04.000Z,GBP,0.345734072,1.00E-08,-0.87672608,-7.0563274,11.77351986,-23.34619258,-57.23383427,-26.80807743,0
Typhoon Cash,PHOON,typhoon-cash,4,2021-01-22T00:00:00.000Z,privacy,30000,0,30000,4919,2021-05-11T12:52:03.000Z,GBP,10.72786178,1.00E-08,-0.68060856,-3.23129258,44.33854803,95.42610094,-58.9300025,-88.59251617,0
Bitbot Protocol,BBP,bitbot-protocol,1,2021-01-25T00:00:00.000Z,,,0,0,4920,2021-05-11T12:52:03.000Z,GBP,36.32660382,1.00E-08,-0.87672608,-7.0563274,11.89039479,84.01446459,120.6370186,-39.80313758,0
XUSD Stable,XUSD,xusd-stable,3,2021-01-25T00:00:00.000Z,,,0,0,4921,2021-05-11T12:52:03.000Z,GBP,0.850489854,1.00E-08,-0.99994204,-6.60502668,-2.13186318,27.93304989,31.37867485,22.26796642,0
Xstable.Protocol,XST,xstable-protocol,1,2021-01-26T00:00:00.000Z,,3570480,0,0,4922,2021-05-11T12:52:04.000Z,GBP,0.400025952,1.00E-08,-0.87672608,-7.0563274,11.24228934,67.73064479,-5.6878261,-47.68857647,0
Interop,TROP,interop,1,2021-01-27T00:00:00.000Z,,,0,0,4923,2021-05-11T12:52:03.000Z,GBP,20.77273868,1.00E-08,-0.87672608,-7.0563274,-10.65145076,-33.30531178,-9.82621473,-30.93730501,0
Natus Vincere Fan Token,NAVI,natus-vincere-fan-token,1,2021-01-27T00:00:00.000Z,fan-token,5000000,0,5000000,4924,2021-05-11T12:52:04.000Z,GBP,6.704181846,1.00E-08,-0.99968836,-8.17135606,-27.52424833,-28.90925116,8.14659507,477.6786173,0
Young Boys Fan Token,YBO,young-boys-fan-token,1,2021-01-27T00:00:00.000Z,"sports,fan-token",5000000,0,5000000,4925,2021-05-11T12:52:04.000Z,GBP,2.360320408,1.00E-08,-0.05630401,-5.87464524,-8.26278301,-32.376479,-29.71174053,65.51822302,0
Psychic,PSY,psychic,2,2021-01-27T00:00:00.000Z,,35149376,0,0,4926,2021-05-11T12:52:04.000Z,GBP,0.029980638,1.00E-08,0.09696585,-3.55487461,-1.87198237,-68.82084192,-73.88432873,-92.74687885,0
USDEX,USDEX,usdex,1,2021-01-27T00:00:00.000Z,stablecoin,199990000,0,0,4927,2021-05-11T12:52:03.000Z,GBP,0.707203527,1.00E-08,-0.08332472,-0.45024109,-2.37414782,0.05936132,0.02399945,-0.13635792,0
Gasgains,GASG,gasgains,1,2021-01-28T00:00:00.000Z,,,0,0,4928,2021-05-11T12:52:03.000Z,GBP,0.294680011,1.00E-08,-0.87672608,-7.0563274,11.34058296,28.31423282,-16.91090525,-91.62743728,0
Universal Dollar,U8D,universal-dollar,1,2021-01-29T00:00:00.000Z,"defi,stablecoin-algorithmically-stabilized,dao,yield-farming",,0,0,4929,2021-05-11T12:52:04.000Z,GBP,0.086653462,1.00E-08,-0.10810815,-0.48539286,27.29805234,-6.15207325,-30.6804963,-85.87930978,0
Gladius Finance,GLAD,gladius-finance,1,2021-01-29T00:00:00.000Z,,20000,0,0,4930,2021-05-11T12:52:04.000Z,GBP,8.772541099,1.00E-08,-0.87672608,-7.0563274,11.77351986,85.73946153,158.7247002,188.3179571,0
Civitas Protocol,CVT,civitas-protocol,1,2021-02-02T00:00:00.000Z,,,0,0,4931,2021-05-11T12:52:04.000Z,GBP,114.767026,1.00E-08,-0.87672608,-7.0563274,-7.28528786,-39.96209393,-49.83555221,-76.30251378,0
Venus BETH,VBETH,venus-beth,1,2021-02-02T00:00:00.000Z,,0,0,0,4932,2021-05-11T12:52:04.000Z,GBP,53.25716308,1.00E-08,-1.18604875,-3.49779151,10.80399886,83.84314324,118.1716883,123.4453198,0
Elevate,ELE,elevate,1,2021-02-02T00:00:00.000Z,,999999999,0,0,4933,2021-05-11T12:52:03.000Z,GBP,0.127293422,1.00E-08,-0.87672608,-7.0563274,11.89039479,-22.12040992,-80.32857827,-62.60390122,0
Petrachor,PTA,petrachor,2,2021-02-02T00:00:00.000Z,,,0,0,4934,2021-05-11T12:52:04.000Z,GBP,0.003501313,1.00E-08,-0.27149638,-2.75992174,-3.19643038,-32.18037498,-20.74118008,-37.11955867,0
Strudel Finance,$TRDL,strudel-finance,2,2021-02-04T00:00:00.000Z,,,0,0,4935,2021-05-11T12:52:04.000Z,GBP,2.006768646,1.00E-08,-0.92172647,-6.46102753,23.6349499,6.52124728,-11.23353077,26.81139628,0
TheToken.Network,TTN,thetoken-network,1,2021-02-04T00:00:00.000Z,,10000,0,0,4936,2021-05-11T12:52:03.000Z,GBP,5161.966258,1.00E-08,-0.10810815,-0.48539286,-3.73153209,36.75557077,107.4443685,255.8615558,0
YFLink Synthetic,sYFL,yflink-synthetic,2,2021-02-04T00:00:00.000Z,defi,5000000,0,5000000,4937,2021-05-11T12:52:04.000Z,GBP,0.120582906,1.00E-08,-1.2409532,-8.03865863,8.73065219,48.43859798,-21.2622932,-91.15231159,0
Option Token,OT,option-token,1,2021-02-05T00:00:00.000Z,,,0,0,4938,2021-05-11T12:52:04.000Z,GBP,1.63272694,1.00E-08,-0.30774989,-0.50193064,-0.73251047,-2.77338099,-4.9321585,-12.36728303,0
Defla,DEFLA,defla,1,2021-02-05T00:00:00.000Z,,,0,0,4939,2021-05-11T12:52:04.000Z,GBP,0.903012147,1.00E-08,-0.87672608,-7.0563274,11.77351986,85.55469089,126.4033614,-43.25423819,0
DEFI Top 5 Tokens Index,DEFI5,defi-top-5-tokens-index,1,2021-02-12T00:00:00.000Z,"defi,defi-index",100000000,0,0,4940,2021-05-11T12:52:04.000Z,GBP,120.1092575,1.00E-08,-1.06250406,-4.54479788,11.32094103,45.65708874,57.14812084,,0
USDFreeLiquidity,USDFL,usdfreeliquidity,5,2021-02-12T00:00:00.000Z,stablecoin,1863950,0,1787520.869,4941,2021-05-11T12:52:04.000Z,GBP,0.301014723,1.00E-08,-0.07576561,-51.77537234,-46.0873582,-48.72764458,-52.93731735,,0
BlackFisk,BLFI,blackfisk,1,2021-02-13T00:00:00.000Z,ethereum,139986,0,0,4942,2021-05-11T12:52:04.000Z,GBP,4.047499422,1.00E-08,-0.87672608,-7.0563274,-6.81968867,-62.03717731,-84.52863679,,0
DeFiStarter,DFST,defistarter,3,2021-02-13T00:00:00.000Z,,10000000,0,0,4943,2021-05-11T12:52:04.000Z,GBP,0.137647623,1.00E-08,-0.10810815,-0.48539286,-2.42139508,-63.0212076,-93.55733845,,0
TAMA EGG NiftyGotchi,TME,tama-egg-niftygotchi,1,2021-02-14T00:00:00.000Z,collectibles-nfts,,0,0,4944,2021-05-11T12:52:05.000Z,GBP,2532.481035,1.00E-08,-0.87672608,-7.0563274,6.77075677,1.65960756,-37.0776707,,0
B20,B20,b20,3,2021-02-14T00:00:00.000Z,collectibles-nfts,,0,10000000,4945,2021-05-11T12:52:04.000Z,GBP,2.685407712,1.00E-08,-0.11845859,24.63300579,52.37749929,-23.05838238,-79.59030569,,0
Birthday Cake,BDAY,birthday-cake,2,2021-02-14T00:00:00.000Z,,5000000,0,0,4946,2021-05-11T12:52:05.000Z,GBP,0.018334273,1.00E-08,0.05798466,-2.97938402,-1.97170717,22.12895462,-72.51871991,,0
Super CoinView Token,SCV,super-coinview,1,2021-02-14T00:00:00.000Z,,10000000000,0,0,4947,2021-05-11T12:52:05.000Z,GBP,0.000587779,1.00E-08,-1.06250406,-4.54479788,11.32094103,29.73893379,205.4516465,,0
YieldNyan,NYAN,yieldnyan,5,2021-02-14T00:00:00.000Z,,,0,0,4948,2021-05-11T12:52:05.000Z,GBP,0.0257566,1.00E-08,0.20923575,-4.37481855,-1.45460951,-18.00502202,-75.77087909,,0
SIMBA Storage,SIMBA,simba,1,2021-02-15T00:00:00.000Z,,,0,0,4949,2021-05-11T12:52:05.000Z,GBP,0.000357163,1.00E-08,-0.08437517,-0.45024109,-2.37414782,0.05936132,0.11488263,,0
mStable BTC,MBTC,mstable-btc,1,2021-02-15T00:00:00.000Z,defi,21000000,0,12.519264,4950,2021-05-11T12:52:05.000Z,GBP,62619.82094,1.00E-08,-0.87672608,-7.0563274,11.77351986,35.43904484,60.85833,,0
Basix,BASX,basix,1,2021-02-18T00:00:00.000Z,,2000000,0,0,4951,2021-05-11T12:52:04.000Z,GBP,0.533451348,1.00E-08,-0.87672608,-7.0563274,4.78487507,27.2903332,28.84345361,,0
